order_id,order_date,ship_mode,segment,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,customer_id
7257,2023-11-30,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10003732,10.0,10.0,2,5,2653
7258,2022-04-03,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10000994,570.0,630.0,6,2,2236
7259,2023-03-14,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10000940,10.0,10.0,5,4,497
7260,2023-07-14,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10004888,40.0,50.0,7,4,2228
7261,2022-12-27,Standard Class,Home Office,Technology,Phones,TEC-PH-10000441,110.0,130.0,1,5,3098
7262,2023-06-08,Second Class,Corporate,Office Supplies,Art,OFF-AR-10001231,10.0,10.0,7,4,3088
7263,2022-02-28,Standard Class,Corporate,Technology,Phones,TEC-PH-10003988,30.0,30.0,5,5,679
7264,2022-12-09,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10003068,30.0,30.0,4,5,1670
7265,2023-03-14,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10004260,150.0,180.0,7,2,3419
7266,2022-10-18,Second Class,Corporate,Furniture,Chairs,FUR-CH-10001973,150.0,160.0,2,4,3127
7267,2022-05-26,Same Day,Consumer,Office Supplies,Binders,OFF-BI-10002824,10.0,10.0,3,2,4351
7268,2023-03-23,Same Day,Consumer,Office Supplies,Storage,OFF-ST-10004950,60.0,70.0,4,3,3493
7269,2023-02-16,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10004039,70.0,90.0,2,4,129
7270,2022-03-19,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10003374,290.0,320.0,8,2,2280
7271,2022-10-31,Standard Class,Corporate,Furniture,Bookcases,FUR-BO-10001918,230.0,270.0,2,5,3289
7272,2023-04-11,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10002287,20.0,20.0,4,3,1597
7273,2022-06-17,Standard Class,Corporate,Office Supplies,Supplies,OFF-SU-10004498,20.0,20.0,2,4,1923
7274,2023-11-09,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10002557,10.0,10.0,3,5,1307
7275,2023-05-16,Standard Class,Home Office,Technology,Phones,TEC-PH-10004908,300.0,340.0,5,5,1336
7276,2022-02-25,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10000794,50.0,60.0,7,2,3020
7277,2023-05-13,Standard Class,Home Office,Technology,Accessories,TEC-AC-10004171,700.0,800.0,10,4,791
7278,2022-11-23,First Class,Home Office,Technology,Phones,TEC-PH-10002070,30.0,40.0,2,3,2510
7279,2023-07-13,First Class,Home Office,Technology,Accessories,TEC-AC-10003095,370.0,390.0,3,2,4905
7280,2023-10-25,Same Day,Corporate,Technology,Accessories,TEC-AC-10003832,170.0,190.0,7,4,2248
7281,2023-10-11,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10003527,2340.0,2540.0,2,4,1857
7282,2022-03-15,Standard Class,Home Office,Technology,Machines,TEC-MA-10001148,560.0,600.0,5,3,2381
7283,2023-06-18,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002432,20.0,20.0,3,2,3348
7284,2022-01-22,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10001374,30.0,30.0,5,4,1156
7285,2023-07-10,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10000723,70.0,70.0,2,2,854
7286,2023-08-11,Standard Class,Consumer,Technology,Accessories,TEC-AC-10003614,50.0,50.0,4,3,3002
7287,2023-11-12,Standard Class,Corporate,Technology,Accessories,TEC-AC-10004877,10.0,10.0,1,4,3385
7288,2023-07-03,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10004270,50.0,60.0,3,2,3508
7289,2022-03-09,Standard Class,Corporate,Technology,Machines,TEC-MA-10002210,510.0,560.0,3,2,1368
7290,2022-09-12,First Class,Consumer,Office Supplies,Storage,OFF-ST-10000675,290.0,310.0,9,2,2416
7291,2023-07-04,First Class,Consumer,Office Supplies,Binders,OFF-BI-10004781,50.0,50.0,2,2,578
7292,2023-12-05,First Class,Consumer,Office Supplies,Labels,OFF-LA-10004689,30.0,30.0,9,3,634
7293,2022-06-24,Standard Class,Consumer,Technology,Machines,TEC-MA-10001856,590.0,650.0,2,4,3645
7294,2023-04-03,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10000719,50.0,60.0,7,2,1149
7295,2022-07-27,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10003849,20.0,20.0,1,4,5099
7296,2022-06-11,First Class,Consumer,Office Supplies,Art,OFF-AR-10001725,40.0,40.0,2,5,3641
7297,2023-07-21,First Class,Consumer,Office Supplies,Fasteners,OFF-FA-10000840,10.0,10.0,6,5,2918
7298,2022-11-17,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10000943,80.0,80.0,5,2,4614
7299,2022-02-08,First Class,Consumer,Furniture,Tables,FUR-TA-10002533,230.0,290.0,4,5,949
7300,2023-07-13,First Class,Consumer,Furniture,Furnishings,FUR-FU-10001546,10.0,10.0,2,3,89
7301,2022-05-11,First Class,Consumer,Furniture,Bookcases,FUR-BO-10003546,370.0,420.0,6,3,2793
7302,2023-08-11,First Class,Consumer,Office Supplies,Binders,OFF-BI-10004728,10.0,10.0,3,3,526
7303,2022-04-19,First Class,Consumer,Office Supplies,Storage,OFF-ST-10000025,340.0,380.0,5,4,1656
7304,2022-01-23,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10003817,80.0,100.0,2,3,4359
7305,2023-12-27,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000289,10.0,10.0,2,5,1243
7306,2022-03-21,Standard Class,Consumer,Furniture,Tables,FUR-TA-10001889,720.0,890.0,3,5,767
7307,2023-07-24,Second Class,Consumer,Technology,Accessories,TEC-AC-10002305,60.0,70.0,4,4,3244
7308,2023-11-07,Second Class,Consumer,Furniture,Chairs,FUR-CH-10004875,90.0,110.0,2,3,797
7309,2022-07-12,Second Class,Consumer,Office Supplies,Envelopes,OFF-EN-10001434,150.0,160.0,3,5,3447
7310,2022-07-03,Second Class,Corporate,Office Supplies,Fasteners,OFF-FA-10004395,10.0,10.0,3,5,3082
7311,2022-05-13,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004632,50.0,60.0,5,3,5091
7312,2022-12-05,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000145,10.0,10.0,2,4,2335
7313,2023-12-31,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002498,10.0,10.0,2,5,3420
7314,2022-02-03,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10001761,40.0,40.0,8,5,837
7315,2023-09-21,Standard Class,Home Office,Technology,Phones,TEC-PH-10001817,270.0,290.0,1,5,4722
7316,2023-07-16,Second Class,Consumer,Office Supplies,Art,OFF-AR-10004456,30.0,40.0,3,2,1775
7317,2022-03-17,Standard Class,Corporate,Furniture,Tables,FUR-TA-10001539,110.0,140.0,1,4,3313
7318,2023-02-14,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10003205,20.0,20.0,3,2,3226
7319,2022-09-12,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10002813,10.0,10.0,7,5,3515
7320,2022-11-01,Second Class,Consumer,Technology,Phones,TEC-PH-10002310,830.0,980.0,5,2,3608
7321,2022-04-19,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10003623,130.0,140.0,5,4,4470
7322,2022-06-06,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10003424,10.0,10.0,3,5,857
7323,2022-11-15,Standard Class,Corporate,Technology,Accessories,TEC-AC-10004353,90.0,100.0,2,2,2466
7324,2022-12-09,First Class,Consumer,Furniture,Furnishings,FUR-FU-10001934,40.0,40.0,2,3,306
7325,2023-06-05,First Class,Consumer,Office Supplies,Labels,OFF-LA-10003766,10.0,10.0,3,4,3456
7326,2023-10-05,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10004540,330.0,400.0,5,4,4409
7327,2023-03-21,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001543,30.0,30.0,1,5,2796
7328,2023-08-03,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10004597,100.0,110.0,2,4,1991
7329,2023-05-29,Standard Class,Home Office,Technology,Machines,TEC-MA-10001148,1110.0,1280.0,4,4,4549
7330,2023-06-14,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10000078,1540.0,1860.0,7,5,1571
7331,2022-09-15,First Class,Corporate,Furniture,Furnishings,FUR-FU-10001037,20.0,20.0,6,5,80
7332,2023-05-18,Standard Class,Corporate,Technology,Phones,TEC-PH-10001433,50.0,60.0,1,4,3645
7333,2023-02-01,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10003007,70.0,80.0,7,3,4269
7334,2023-05-07,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10001290,60.0,70.0,2,4,2996
7335,2022-06-01,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10000087,40.0,50.0,3,2,4928
7336,2022-01-16,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002049,790.0,840.0,2,2,191
7337,2023-04-03,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10002613,400.0,450.0,2,5,2796
7338,2022-07-17,First Class,Corporate,Office Supplies,Storage,OFF-ST-10004950,20.0,20.0,1,3,4481
7339,2023-10-24,Second Class,Corporate,Furniture,Chairs,FUR-CH-10004875,170.0,190.0,3,5,297
7340,2023-06-02,First Class,Corporate,Office Supplies,Art,OFF-AR-10003190,10.0,10.0,2,5,2774
7341,2022-06-24,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10000553,60.0,70.0,2,5,2229
7342,2022-11-16,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10002762,140.0,160.0,13,2,3036
7343,2023-12-27,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10000719,20.0,30.0,3,4,4242
7344,2022-05-13,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000563,180.0,190.0,6,4,755
7345,2022-05-02,Standard Class,Corporate,Furniture,Tables,FUR-TA-10004289,580.0,720.0,6,5,4807
7346,2023-07-12,Standard Class,Corporate,Technology,Phones,TEC-PH-10003555,60.0,70.0,4,5,4693
7347,2022-11-13,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10001958,10.0,10.0,1,5,3628
7348,2022-06-26,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10000225,50.0,60.0,1,5,2902
7349,2022-04-28,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10002534,150.0,180.0,3,4,1256
7350,2022-08-02,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10000301,40.0,40.0,6,3,1982
7351,2022-08-30,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10003460,20.0,20.0,5,5,3442
7352,2022-04-06,Standard Class,Consumer,Technology,Accessories,TEC-AC-10001772,90.0,110.0,7,5,1594
7353,2022-09-05,Second Class,Home Office,Technology,Phones,TEC-PH-10003505,410.0,450.0,8,5,880
7354,2023-12-29,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10004484,20.0,20.0,5,3,2182
7355,2022-10-05,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10001593,30.0,30.0,5,3,3593
7356,2023-05-04,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10004139,100.0,120.0,8,4,1130
7357,2022-01-23,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10001315,10.0,10.0,1,2,4268
7358,2022-04-15,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10001488,140.0,170.0,2,4,1907
7359,2022-12-06,Second Class,Corporate,Technology,Phones,TEC-PH-10002170,210.0,250.0,6,3,2153
7360,2023-09-19,Second Class,Corporate,Furniture,Tables,FUR-TA-10004575,460.0,520.0,3,3,1909
7361,2022-10-19,First Class,Consumer,Office Supplies,Paper,OFF-PA-10000809,20.0,20.0,3,5,2971
7362,2023-04-07,First Class,Consumer,Furniture,Chairs,FUR-CH-10000225,160.0,190.0,3,2,3172
7363,2023-11-07,First Class,Consumer,Office Supplies,Binders,OFF-BI-10003707,40.0,40.0,3,3,3539
7364,2022-04-14,Standard Class,Corporate,Technology,Phones,TEC-PH-10004539,280.0,340.0,3,2,2865
7365,2023-01-09,Standard Class,Corporate,Office Supplies,Fasteners,OFF-FA-10004076,10.0,10.0,8,5,216
7366,2022-11-09,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10003166,10.0,10.0,2,2,232
7367,2023-07-13,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10002301,30.0,30.0,2,4,351
7368,2022-08-16,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10002647,310.0,350.0,7,3,2754
7369,2022-09-11,First Class,Corporate,Office Supplies,Binders,OFF-BI-10004654,20.0,20.0,3,4,4419
7370,2022-10-07,Second Class,Consumer,Office Supplies,Labels,OFF-LA-10001175,10.0,10.0,2,5,2795
7371,2022-11-27,Standard Class,Corporate,Technology,Phones,TEC-PH-10001336,240.0,260.0,2,3,1131
7372,2023-11-21,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10000760,130.0,150.0,11,4,1469
7373,2023-02-09,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10002301,50.0,60.0,3,4,1528
7374,2023-05-23,Second Class,Consumer,Office Supplies,Supplies,OFF-SU-10004884,90.0,110.0,7,5,5073
7375,2022-04-14,Second Class,Consumer,Office Supplies,Fasteners,OFF-FA-10003112,10.0,10.0,1,3,3010
7376,2022-02-21,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10000069,30.0,40.0,3,4,2974
7377,2023-01-18,First Class,Corporate,Office Supplies,Art,OFF-AR-10001958,50.0,50.0,4,2,4397
7378,2023-02-22,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10001321,70.0,90.0,6,3,2288
7379,2023-01-04,Same Day,Consumer,Office Supplies,Art,OFF-AR-10003504,10.0,10.0,3,3,2276
7380,2022-03-16,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000419,30.0,40.0,3,5,2339
7381,2022-05-04,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10004559,10.0,10.0,5,5,2487
7382,2022-03-05,Standard Class,Consumer,Technology,Phones,TEC-PH-10001644,130.0,150.0,5,3,496
7383,2022-02-08,Standard Class,Consumer,Office Supplies,Supplies,OFF-SU-10004782,20.0,20.0,2,2,1984
7384,2023-03-22,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002250,20.0,20.0,3,4,3766
7385,2023-10-17,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10001394,340.0,380.0,2,4,4776
7386,2022-01-28,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10001838,20.0,20.0,3,3,1718
7387,2022-03-29,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10004340,300.0,370.0,6,2,847
7388,2022-11-26,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10003664,1190.0,1340.0,14,3,2516
7389,2023-08-09,Standard Class,Consumer,Technology,Phones,TEC-PH-10004897,30.0,30.0,3,3,2172
7390,2023-03-30,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10000454,350.0,390.0,2,2,1620
7391,2022-06-20,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10004017,90.0,100.0,5,2,4268
7392,2022-03-30,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10000241,60.0,70.0,3,4,130
7393,2022-06-07,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10003016,20.0,20.0,5,4,4029
7394,2023-08-29,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10001615,60.0,60.0,3,3,1676
7395,2022-05-30,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002713,30.0,30.0,5,5,2711
7396,2022-07-22,Standard Class,Corporate,Furniture,Tables,FUR-TA-10002958,280.0,310.0,2,4,5076
7397,2023-08-18,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10003746,740.0,870.0,3,3,2269
7398,2022-04-25,Same Day,Corporate,Office Supplies,Appliances,OFF-AP-10003217,720.0,800.0,6,4,1611
7399,2023-12-18,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10001526,30.0,40.0,9,2,366
7400,2023-12-14,Second Class,Consumer,Technology,Accessories,TEC-AC-10002857,20.0,20.0,4,4,1313
7401,2022-04-09,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10003039,40.0,40.0,1,3,1083
7402,2022-10-28,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002615,30.0,30.0,7,3,466
7403,2022-02-12,Standard Class,Consumer,Office Supplies,Supplies,OFF-SU-10002573,60.0,70.0,4,3,4378
7404,2022-10-27,Standard Class,Corporate,Furniture,Bookcases,FUR-BO-10004015,430.0,510.0,5,3,816
7405,2023-03-09,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10001979,100.0,120.0,3,2,1994
7406,2022-05-04,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10003833,90.0,100.0,2,5,4284
7407,2023-07-20,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10004495,680.0,720.0,3,2,2372
7408,2023-12-14,First Class,Consumer,Office Supplies,Labels,OFF-LA-10001613,10.0,10.0,5,4,2959
7409,2023-05-05,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10003247,140.0,170.0,8,3,989
7410,2023-08-27,Standard Class,Consumer,Furniture,Tables,FUR-TA-10004442,150.0,170.0,1,3,1648
7411,2023-07-04,First Class,Consumer,Technology,Accessories,TEC-AC-10001314,90.0,100.0,2,2,77
7412,2022-03-03,Standard Class,Home Office,Technology,Phones,TEC-PH-10001619,140.0,160.0,1,5,1053
7413,2023-02-18,Standard Class,Home Office,Technology,Accessories,TEC-AC-10002323,30.0,40.0,2,2,2664
7414,2023-07-29,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10000820,10.0,10.0,1,5,1685
7415,2022-12-14,Second Class,Corporate,Furniture,Chairs,FUR-CH-10004287,320.0,390.0,2,3,291
7416,2022-04-05,Second Class,Corporate,Technology,Accessories,TEC-AC-10000474,330.0,380.0,5,5,3107
7417,2022-08-22,Second Class,Corporate,Technology,Phones,TEC-PH-10001494,450.0,540.0,3,4,2480
7418,2022-03-02,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10004996,40.0,40.0,5,2,4938
7419,2022-03-11,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10004318,50.0,50.0,1,5,1574
7420,2023-05-03,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10002574,520.0,550.0,5,5,2196
7421,2023-07-05,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10002353,20.0,20.0,5,3,3286
7422,2022-06-26,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10003641,110.0,130.0,2,2,64
7423,2023-12-01,Second Class,Corporate,Technology,Machines,TEC-MA-10001148,420.0,450.0,3,4,3585
7424,2023-04-29,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10000026,190.0,200.0,4,3,4701
7425,2023-08-13,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10003878,40.0,40.0,3,4,3295
7426,2023-12-10,Second Class,Consumer,Furniture,Chairs,FUR-CH-10001146,70.0,90.0,2,3,2207
7427,2023-08-26,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10003919,30.0,30.0,2,3,5022
7428,2023-11-15,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10000605,10.0,10.0,3,4,1022
7429,2023-05-08,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10000309,30.0,30.0,2,4,762
7430,2023-05-02,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10003349,10.0,10.0,2,4,3769
7431,2022-10-17,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10003063,20.0,20.0,4,5,2379
7432,2022-12-07,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10003971,20.0,30.0,3,4,584
7433,2022-10-06,Standard Class,Consumer,Office Supplies,Fasteners,OFF-FA-10004838,10.0,10.0,3,3,483
7434,2022-05-19,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001097,10.0,10.0,5,2,1357
7435,2023-08-23,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10000605,10.0,10.0,3,4,3146
7436,2022-05-28,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10003314,20.0,20.0,6,4,4940
7437,2022-04-18,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10002067,90.0,100.0,5,2,5020
7438,2023-08-13,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10001031,20.0,20.0,5,5,3802
7439,2022-06-20,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10003832,50.0,50.0,5,2,1690
7440,2023-06-03,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000138,20.0,20.0,5,3,1509
7441,2023-01-17,Standard Class,Consumer,Furniture,Tables,FUR-TA-10004607,190.0,240.0,2,5,1712
7442,2023-02-28,First Class,Corporate,Office Supplies,Labels,OFF-LA-10003148,20.0,20.0,3,2,4010
7443,2023-10-10,First Class,Corporate,Office Supplies,Paper,OFF-PA-10001804,10.0,10.0,2,3,2856
7444,2023-08-15,First Class,Corporate,Office Supplies,Storage,OFF-ST-10000036,220.0,240.0,3,3,4109
7445,2023-12-25,Second Class,Home Office,Office Supplies,Paper,OFF-PA-10001166,10.0,10.0,1,5,3731
7446,2022-05-04,Second Class,Home Office,Office Supplies,Paper,OFF-PA-10001033,60.0,70.0,2,4,4329
7447,2023-02-12,Second Class,Home Office,Furniture,Furnishings,FUR-FU-10004597,20.0,20.0,1,2,3138
7448,2023-04-24,Second Class,Home Office,Office Supplies,Paper,OFF-PA-10000418,350.0,420.0,5,5,1113
7449,2022-01-22,First Class,Consumer,Furniture,Furnishings,FUR-FU-10004090,70.0,90.0,5,5,2482
7450,2022-01-29,Second Class,Home Office,Office Supplies,Art,OFF-AR-10000390,10.0,10.0,3,3,4305
7451,2022-07-14,Second Class,Home Office,Furniture,Chairs,FUR-CH-10003774,260.0,320.0,5,4,4463
7452,2023-08-19,Second Class,Home Office,Office Supplies,Binders,OFF-BI-10002412,10.0,10.0,5,3,1261
7453,2022-12-15,Second Class,Home Office,Technology,Phones,TEC-PH-10002415,1350.0,1420.0,6,5,2978
7454,2023-03-02,Standard Class,Consumer,Technology,Phones,TEC-PH-10003505,140.0,150.0,2,4,5002
7455,2023-05-20,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10003663,10.0,10.0,4,3,2313
7456,2022-12-06,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001780,850.0,1040.0,2,2,264
7457,2022-10-26,First Class,Consumer,Technology,Phones,TEC-PH-10002033,520.0,570.0,2,4,988
7458,2023-07-18,First Class,Consumer,Office Supplies,Binders,OFF-BI-10001036,10.0,10.0,1,5,3849
7459,2022-06-28,First Class,Consumer,Furniture,Furnishings,FUR-FU-10001468,1020.0,1200.0,7,3,2678
7460,2022-06-15,First Class,Consumer,Furniture,Bookcases,FUR-BO-10001519,470.0,520.0,9,3,1969
7461,2022-10-20,Second Class,Consumer,Technology,Copiers,TEC-CO-10001943,530.0,640.0,4,4,4315
7462,2022-05-10,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10003127,40.0,50.0,2,3,1856
7463,2023-04-10,Second Class,Consumer,Technology,Accessories,TEC-AC-10002076,460.0,540.0,9,5,1809
7464,2022-05-10,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10003338,10.0,10.0,2,5,1279
7465,2022-01-18,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10004610,20.0,30.0,8,5,3376
7466,2023-05-22,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001272,240.0,260.0,2,4,135
7467,2023-04-09,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10001366,80.0,90.0,8,2,162
7468,2022-07-16,Second Class,Home Office,Furniture,Furnishings,FUR-FU-10001424,30.0,30.0,4,3,737
7469,2023-03-09,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000349,10.0,10.0,3,5,1370
7470,2023-09-05,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10002456,10.0,10.0,2,4,4749
7471,2022-01-13,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10002609,10.0,10.0,4,4,1882
7472,2022-02-08,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10001522,140.0,150.0,2,2,4368
7473,2023-03-05,First Class,Home Office,Technology,Copiers,TEC-CO-10000971,1410.0,1500.0,5,2,5079
7474,2022-06-19,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10000034,10.0,10.0,4,3,2137
7475,2022-08-02,Standard Class,Home Office,Furniture,Chairs,FUR-CH-10004063,2290.0,2570.0,9,3,2649
