Order Id,Order Date,Ship Mode,Segment,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent,Customer ID
8291,03-10-2022,Standard Class,Home Office,Office Supplies,Supplies,OFF-SU-10000432,10,10,2,4,3699
8292,27-01-2023,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10000443,0,0,1,2,4887
8293,14-12-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10003166,10,10,3,3,4207
8294,17-03-2022,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10002393,20,20,4,3,1656
8295,04-02-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10001809,240,300,2,3,1962
8296,02-04-2022,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10002600,20,30,9,4,2038
8297,27-10-2022,Standard Class,Corporate,Technology,Accessories,TEC-AC-10000109,100,110,2,3,3011
8298,04-09-2022,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10003829,0,0,2,3,3250
8299,18-11-2023,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10003223,10,10,3,4,3280
8300,25-05-2022,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10001770,10,10,3,3,1492
8301,29-04-2022,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10003296,150,180,2,2,1721
8302,25-02-2023,Standard Class,Corporate,Technology,Accessories,TEC-AC-10003870,1450,1650,5,2,4250
8303,20-11-2023,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10000665,320,360,3,4,1199
8304,17-04-2023,Second Class,Home Office,Technology,Phones,TEC-PH-10003092,70,70,2,2,2840
8305,09-10-2022,Standard Class,Consumer,Furniture,Tables,FUR-TA-10001086,460,490,4,3,787
8306,10-04-2022,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10001870,20,30,5,4,2645
8307,04-10-2022,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10003305,40,40,7,2,2966
8308,28-10-2022,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10003007,80,80,2,3,4233
8309,30-05-2022,Same Day,Home Office,Office Supplies,Art,OFF-AR-10001419,30,40,9,2,137
8310,21-06-2023,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10003692,120,140,3,5,4266
8311,12-07-2022,Standard Class,Consumer,Furniture,Tables,FUR-TA-10001866,330,380,3,4,3030
8312,09-12-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10002157,50,60,4,4,2518
8313,01-08-2022,Standard Class,Consumer,Technology,Phones,TEC-PH-10001459,2560,2940,7,3,610
8314,26-05-2022,Standard Class,Home Office,Furniture,Chairs,FUR-CH-10002126,460,510,3,3,2274
8315,19-02-2022,Standard Class,Home Office,Office Supplies,Fasteners,OFF-FA-10001561,0,0,2,5,2957
8316,05-05-2022,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10003158,20,20,7,4,1846
8317,22-01-2023,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10001804,20,20,3,4,923
8318,28-04-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10000422,0,0,1,2,4963
8319,10-10-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10000127,20,20,8,3,1667
8320,27-04-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10004634,10,10,1,5,3843
8321,15-03-2022,First Class,Consumer,Office Supplies,Art,OFF-AR-10003582,40,50,2,2,203
8322,07-02-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002026,20,20,2,2,3248
8323,10-11-2022,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10000595,10,10,2,5,4532
8324,29-10-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10001509,30,40,5,2,4115
8325,21-02-2023,First Class,Home Office,Office Supplies,Storage,OFF-ST-10001321,50,60,5,2,5023
8326,08-05-2023,First Class,Home Office,Technology,Phones,TEC-PH-10001750,130,160,3,3,478
8327,30-04-2023,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10001890,0,0,4,3,1535
8328,17-09-2022,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10004224,80,90,7,5,409
8329,27-11-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10001357,120,140,3,5,96
8330,23-09-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10004888,10,10,1,3,3639
8331,12-11-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002370,10,10,4,2,1109
8332,07-09-2022,First Class,Consumer,Office Supplies,Storage,OFF-ST-10004634,10,10,1,2,3637
8333,27-08-2022,First Class,Consumer,Furniture,Chairs,FUR-CH-10002647,330,350,5,5,2063
8334,29-10-2022,First Class,Consumer,Office Supplies,Paper,OFF-PA-10001801,20,20,3,2,2585
8335,19-03-2023,First Class,Consumer,Office Supplies,Binders,OFF-BI-10004632,40,50,4,3,4888
8336,15-05-2023,Second Class,Home Office,Office Supplies,Binders,OFF-BI-10002082,240,300,9,3,4710
8337,18-12-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10003986,10,10,2,3,3578
8338,03-07-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10001243,20,20,4,5,4582
8339,05-07-2022,Standard Class,Corporate,Technology,Accessories,TEC-AC-10003198,460,500,5,5,851
8340,30-10-2022,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10003774,400,440,6,5,1208
8341,14-04-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002262,30,30,5,4,3152
8342,25-01-2022,First Class,Consumer,Office Supplies,Appliances,OFF-AP-10004532,50,60,3,2,2265
8343,02-10-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001325,60,70,7,5,1342
8344,04-04-2022,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10004544,60,60,5,2,309
8345,04-06-2023,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10001473,30,30,3,2,1526
8346,31-12-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10000422,190,220,3,4,462
8347,30-01-2023,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10002960,30,30,5,5,4527
8348,28-09-2022,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10002445,10,10,1,3,4853
8349,28-01-2023,Standard Class,Corporate,Technology,Phones,TEC-PH-10001300,170,210,10,4,2392
8350,04-06-2023,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10001025,20,20,5,3,1240
8351,26-06-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10002689,10,10,1,5,1501
8352,19-07-2022,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10004245,30,30,2,3,4148
8353,27-06-2022,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10003684,30,30,4,5,944
8354,28-08-2023,Standard Class,Corporate,Furniture,Tables,FUR-TA-10003748,330,370,5,2,4146
8355,12-07-2022,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10002133,50,60,5,3,3107
8356,12-02-2023,Standard Class,Corporate,Office Supplies,Fasteners,OFF-FA-10002280,10,10,2,3,686
8357,10-07-2023,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10000308,170,190,3,4,64
8358,19-06-2023,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000876,80,90,7,3,4639
8359,14-09-2022,Standard Class,Consumer,Technology,Phones,TEC-PH-10000586,90,110,2,5,2325
8360,25-08-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10003399,180,220,6,5,934
8361,24-12-2022,Second Class,Consumer,Office Supplies,Art,OFF-AR-10001955,30,30,2,2,3665
8362,11-04-2023,Second Class,Consumer,Office Supplies,Appliances,OFF-AP-10000027,10,10,2,3,4833
8363,22-04-2022,Second Class,Consumer,Furniture,Tables,FUR-TA-10002958,730,910,5,4,4140
8364,26-04-2023,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10002615,320,370,3,5,3123
8365,11-03-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10002624,680,750,2,5,2992
8366,12-04-2022,First Class,Home Office,Technology,Phones,TEC-PH-10002275,530,600,4,5,1506
8367,01-12-2023,Second Class,Corporate,Office Supplies,Supplies,OFF-SU-10004290,30,30,4,5,513
8368,14-03-2022,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10000174,20,20,2,5,3880
8369,06-02-2023,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10004308,80,80,5,3,1086
8370,29-01-2022,Standard Class,Consumer,Furniture,Tables,FUR-TA-10003473,810,900,3,2,2710
8371,29-03-2023,Standard Class,Home Office,Furniture,Bookcases,FUR-BO-10003894,110,120,2,3,1227
8372,28-12-2023,First Class,Consumer,Office Supplies,Binders,OFF-BI-10001658,0,0,1,5,1984
8373,26-04-2023,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10003535,70,80,3,2,4227
8374,26-08-2022,First Class,Consumer,Office Supplies,Storage,OFF-ST-10000352,30,30,1,2,4462
8375,22-12-2023,Standard Class,Home Office,Office Supplies,Appliances,OFF-AP-10004859,90,90,6,2,824
8376,28-04-2023,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10001294,50,60,6,3,1020
8377,22-03-2022,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10001242,50,60,1,2,4025
8378,31-12-2023,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10002344,50,60,1,4,1942
8379,20-10-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10003349,20,20,3,4,4196
8380,18-03-2022,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10003055,180,220,7,4,2443
8381,13-12-2023,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10001622,10,10,3,2,85
8382,02-08-2023,Second Class,Consumer,Technology,Phones,TEC-PH-10003800,80,80,2,4,1372
8383,14-12-2023,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10001270,230,240,4,2,254
8384,12-08-2022,First Class,Home Office,Technology,Accessories,TEC-AC-10003447,50,60,3,4,348
8385,27-04-2023,First Class,Home Office,Office Supplies,Paper,OFF-PA-10004285,10,10,2,2,3842
8386,02-07-2022,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10001757,10,10,3,4,3209
8387,19-03-2023,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001558,20,20,1,2,3034
8388,01-01-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001328,60,80,5,4,2268
8389,15-10-2022,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10004708,60,80,2,5,4906
8390,11-11-2023,First Class,Home Office,Office Supplies,Fasteners,OFF-FA-10000621,20,20,6,4,3643
8391,20-08-2023,First Class,Corporate,Office Supplies,Paper,OFF-PA-10001838,10,10,2,3,939
8392,20-07-2023,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10001473,20,30,2,5,828
8393,19-05-2022,Second Class,Consumer,Technology,Phones,TEC-PH-10000193,130,140,3,3,1294
8394,25-09-2022,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10002045,90,110,5,3,681
8395,07-11-2022,Second Class,Consumer,Office Supplies,Appliances,OFF-AP-10002945,840,900,3,5,1809
8396,03-12-2023,Second Class,Consumer,Furniture,Tables,FUR-TA-10001095,310,370,3,3,3810
8397,17-05-2022,Same Day,Consumer,Office Supplies,Paper,OFF-PA-10001144,290,310,7,4,1719
8398,06-06-2022,First Class,Home Office,Office Supplies,Binders,OFF-BI-10004099,10,10,5,4,3277
8399,28-06-2022,Second Class,Home Office,Furniture,Chairs,FUR-CH-10001973,130,160,2,4,3189
8400,23-10-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000344,10,10,1,4,1258
8401,15-06-2023,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10002026,190,230,5,3,2237
8402,10-05-2022,Second Class,Consumer,Furniture,Chairs,FUR-CH-10003535,150,160,3,4,4982
8403,08-09-2023,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10004156,20,20,2,2,3332
8404,20-10-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10002254,90,110,4,2,442
8405,05-11-2022,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10003247,70,80,4,3,2261
8406,10-02-2023,Standard Class,Corporate,Technology,Accessories,TEC-AC-10002473,120,140,5,3,4303
8407,06-01-2022,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10001057,40,40,2,2,4761
8408,24-08-2023,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10001419,30,30,7,4,1834
8409,16-04-2022,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10004010,150,170,5,5,2245
8410,07-01-2022,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10004230,100,110,4,2,677
8411,11-04-2022,Same Day,Corporate,Furniture,Tables,FUR-TA-10001768,540,630,4,5,4805
8412,17-01-2023,Second Class,Consumer,Office Supplies,Art,OFF-AR-10003514,30,30,7,3,3518
8413,30-12-2023,Standard Class,Consumer,Furniture,Tables,FUR-TA-10002228,840,930,4,2,586
8414,24-09-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10001972,40,50,10,5,2838
8415,02-07-2023,Standard Class,Corporate,Technology,Accessories,TEC-AC-10002942,150,170,3,4,2867
8416,17-08-2022,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10000474,100,110,3,2,3565
8417,14-12-2023,First Class,Home Office,Office Supplies,Binders,OFF-BI-10004330,140,150,5,3,457
8418,21-08-2022,First Class,Home Office,Office Supplies,Storage,OFF-ST-10000604,100,100,3,3,313
8419,11-09-2022,First Class,Home Office,Furniture,Tables,FUR-TA-10004154,270,290,1,3,4656
8420,20-06-2022,First Class,Home Office,Office Supplies,Storage,OFF-ST-10000636,60,70,4,3,2035
8421,07-06-2023,First Class,Home Office,Technology,Accessories,TEC-AC-10004171,190,200,2,3,2826
8422,23-07-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002167,40,50,3,4,3086
8423,12-08-2023,Standard Class,Consumer,Office Supplies,Fasteners,OFF-FA-10000621,20,20,5,4,5029
8424,29-04-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10004053,30,40,2,3,3125
8425,10-11-2023,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10003404,2040,2150,5,3,3027
8426,22-10-2022,First Class,Corporate,Office Supplies,Binders,OFF-BI-10004099,20,20,8,5,4049
8427,18-03-2023,Standard Class,Consumer,Office Supplies,Supplies,OFF-SU-10004290,10,10,2,3,3883
8428,03-04-2022,First Class,Consumer,Office Supplies,Supplies,OFF-SU-10001935,0,0,2,5,187
8429,20-12-2023,Standard Class,Corporate,Technology,Accessories,TEC-AC-10004227,50,60,6,2,4514
8430,18-12-2022,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10004904,280,300,5,3,4969
8431,05-09-2023,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001511,120,130,2,5,49
8432,11-12-2023,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10003535,250,270,10,2,747
8433,17-04-2022,Second Class,Corporate,Office Supplies,Fasteners,OFF-FA-10000053,10,10,4,3,4989
8434,04-12-2023,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10004610,10,10,2,3,1020
8435,31-10-2022,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10000550,10,10,5,2,2824
8436,11-08-2022,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10001721,10,10,2,2,2413
8437,02-08-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004040,40,50,11,5,1777
8438,17-06-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002550,20,30,2,2,192
8439,28-08-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10003876,120,140,4,4,977
8440,07-03-2022,Second Class,Corporate,Technology,Phones,TEC-PH-10000213,40,50,2,2,255
8441,07-04-2023,Second Class,Home Office,Office Supplies,Paper,OFF-PA-10002615,10,10,3,2,3585
8442,22-03-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002254,80,80,4,2,4981
8443,30-08-2023,Standard Class,Home Office,Technology,Phones,TEC-PH-10004586,370,430,2,4,3133
8444,08-11-2022,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10002982,0,0,1,2,4190
8445,01-02-2022,Standard Class,Home Office,Technology,Phones,TEC-PH-10002538,60,70,3,2,1656
8446,26-04-2022,First Class,Corporate,Furniture,Tables,FUR-TA-10001039,230,240,4,3,806
8447,15-04-2023,First Class,Corporate,Furniture,Furnishings,FUR-FU-10004963,40,40,4,2,1831
8448,12-09-2022,First Class,Corporate,Furniture,Furnishings,FUR-FU-10000277,190,210,2,5,317
8449,07-11-2022,First Class,Corporate,Furniture,Tables,FUR-TA-10004915,540,640,3,2,824
8450,08-11-2023,First Class,Corporate,Office Supplies,Paper,OFF-PA-10003724,30,40,8,4,3736
8451,09-08-2022,First Class,Corporate,Office Supplies,Appliances,OFF-AP-10002906,0,0,1,5,4041
8452,10-04-2022,First Class,Consumer,Technology,Phones,TEC-PH-10001459,1510,1680,5,4,2348
8453,26-07-2023,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10002880,310,340,4,2,37
8454,07-03-2023,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10001780,1290,1550,3,4,1732
8455,14-09-2023,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10004748,120,130,5,3,3807
8456,12-12-2023,Standard Class,Corporate,Technology,Phones,TEC-PH-10001918,180,220,2,5,2102
8457,27-05-2022,Second Class,Corporate,Furniture,Chairs,FUR-CH-10001146,90,110,3,4,1217
8458,25-11-2022,Second Class,Corporate,Office Supplies,Binders,OFF-BI-10004364,0,0,3,3,1736
8459,20-10-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002133,20,30,3,5,2667
8460,30-09-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002225,10,10,3,5,2636
8461,19-01-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002432,30,30,5,2,700
8462,27-11-2023,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000563,80,100,3,2,5059
8463,18-06-2022,Second Class,Consumer,Office Supplies,Labels,OFF-LA-10001982,10,10,2,4,3039
8464,02-05-2023,Standard Class,Home Office,Technology,Phones,TEC-PH-10003273,280,300,3,3,970
8465,06-02-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002718,40,50,4,5,986
8466,10-06-2023,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001505,20,20,3,5,3085
8467,26-12-2022,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10000179,330,370,3,4,659
8468,09-12-2023,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10002309,10,10,2,5,1083
8469,23-06-2022,Standard Class,Corporate,Furniture,Tables,FUR-TA-10001950,2220,2680,6,5,4341
8470,25-06-2022,Standard Class,Home Office,Furniture,Bookcases,FUR-BO-10001972,340,390,4,2,2988
8471,28-03-2022,Standard Class,Home Office,Technology,Accessories,TEC-AC-10002473,40,50,2,5,309
8472,06-11-2023,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10000193,70,80,3,5,3560
8473,13-10-2023,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10000081,0,0,1,3,2400
8474,24-12-2022,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10000876,10,10,1,5,3878
8475,01-09-2022,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10004492,30,40,4,2,3092
8476,12-03-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10001033,60,70,2,4,2718
8477,18-12-2022,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10004039,30,40,1,3,692
8478,20-08-2022,Same Day,Corporate,Technology,Machines,TEC-MA-10004552,830,1040,4,5,1441
8479,24-10-2022,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10002578,10,10,2,3,3507
8480,19-01-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10004022,20,20,2,4,796
8481,17-09-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10004100,40,40,2,5,3878
8482,06-02-2022,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10001860,20,20,3,3,3820
8483,10-09-2022,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10001297,20,20,2,4,4727
8484,26-09-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004828,70,80,5,5,4889
8485,14-12-2022,Same Day,Consumer,Furniture,Furnishings,FUR-FU-10002759,160,200,10,2,15
8486,25-10-2023,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10000740,40,50,2,4,2887
8487,29-06-2022,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10001144,90,110,2,4,2991
8488,31-07-2023,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10000859,10,10,3,3,1704
8489,22-02-2023,Second Class,Consumer,Technology,Machines,TEC-MA-10001127,8050,8750,5,2,157
8490,03-05-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10002557,30,40,8,5,360
8491,01-09-2022,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10001731,20,20,7,5,1037
8492,07-07-2022,Standard Class,Consumer,Office Supplies,Fasteners,OFF-FA-10001135,10,10,3,2,3747
8493,13-12-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000069,50,60,8,5,3748
8494,19-02-2022,Standard Class,Consumer,Technology,Copiers,TEC-CO-10001943,450,480,3,5,354
8495,23-05-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000977,10,10,1,2,348
8496,16-12-2022,Standard Class,Corporate,Technology,Accessories,TEC-AC-10002942,160,170,3,2,168
8497,27-03-2022,Second Class,Consumer,Office Supplies,Art,OFF-AR-10000588,50,60,3,4,526
8498,03-02-2023,Second Class,Consumer,Technology,Accessories,TEC-AC-10002001,400,480,3,2,3164
8499,06-12-2022,Second Class,Consumer,Office Supplies,Supplies,OFF-SU-10000381,20,20,2,2,3452
8500,19-02-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10001617,50,50,6,3,597
8501,12-09-2023,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10001878,90,100,2,2,4400
8502,05-07-2023,Second Class,Corporate,Technology,Phones,TEC-PH-10000376,20,20,2,2,4626
8503,26-11-2022,Second Class,Corporate,Furniture,Chairs,FUR-CH-10003396,170,180,3,4,4334
8504,15-07-2022,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10003363,10,10,2,2,1328
8505,14-05-2022,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10003298,350,370,4,2,2550
8506,27-05-2022,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10001757,10,10,9,5,2353
8507,01-03-2023,Standard Class,Home Office,Technology,Accessories,TEC-AC-10004633,30,30,5,5,1696
8508,10-12-2022,Standard Class,Home Office,Office Supplies,Envelopes,OFF-EN-10001453,130,150,3,2,3280
8509,24-12-2023,First Class,Consumer,Technology,Accessories,TEC-AC-10004761,150,180,11,2,2087
