Customer ID,Age,Gender,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
4503,32,Male,,Chicago,S,Red,Winter,1,No,No,,Cash,Quarterly
4350,64,Other,247.51,Chicago,S,Green,Winter,4,No,No,14,Debit Card,Weekly
204,70,Male,38,Indiana,S,Yellow,Fall,3.2,Yes,Yes,18,Bank Transfer,Weekly
2976,61,Female,68,Georgia,XL,Lavender,Winter,4.5,No,No,48,Cash,Every 3 Months
288,56,Male,37,Delaware,L,Blue,Spring,3.4,Yes,Yes,18,Venmo,Fortnightly
2741,19,Female,70,Pennsylvania,M,Lavender,Summer,4.9,No,No,34,Bank Transfer,Fortnightly
4648,46,Male,90.6,Phoenix,,White,Spring,2,No,Yes,25,PayPal,Monthly
2781,33,Female,70,Ohio,M,Charcoal,Winter,4.1,No,No,29,PayPal,Fortnightly
4731,35,Male,,New York,XL,White,Winter,4,No,No,47,PayPal,Weekly
4507,20,Male,,Chicago,,Red,Summer,,Yes,Yes,9,Debit Card,Quarterly
1856,60,Male,76,Rhode Island,XL,Teal,Spring,4.7,No,No,9,Cash,Annually
464,37,Male,81,Georgia,S,Orange,Summer,2.7,Yes,Yes,29,Venmo,Weekly
4570,56,Other,1075.74,New York,,Red,Spring,,No,No,10,Cash,Monthly
3386,62,Female,83,Rhode Island,M,Olive,Winter,2.8,No,No,16,Credit Card,Every 3 Months
3507,18,Female,57,Illinois,L,Olive,Winter,3.7,No,No,12,Cash,Fortnightly
5019,26,Female,,Los Angeles,S,Blue,Winter,3,No,Yes,4,Cash,Quarterly
4366,66,Female,,New York,,Blue,Spring,,No,No,6,Credit Card,Quarterly
1794,65,Male,92,Iowa,S,White,Fall,3.8,No,No,45,Cash,Every 3 Months
4797,38,Male,,Houston,S,White,Spring,,No,Yes,15,Debit Card,Monthly
4930,25,Other,283.65,Los Angeles,M,Black,Autumn,5,No,Yes,,Credit Card,Quarterly
2931,38,Female,50,Mississippi,M,Orange,Spring,4,No,No,14,Venmo,Monthly
3366,43,Female,58,Tennessee,L,Teal,Fall,3.9,No,No,45,Credit Card,Every 3 Months
2251,41,Male,89,Colorado,L,Pink,Summer,4.6,No,No,19,Credit Card,Weekly
3568,32,Female,56,New Mexico,S,Silver,Summer,4,No,No,26,Credit Card,Monthly
3283,24,Female,94,California,M,Red,Fall,4.8,No,No,5,Credit Card,Monthly
2933,65,Female,88,Alaska,L,Black,Spring,3.9,No,No,3,PayPal,Quarterly
444,22,Male,67,Hawaii,M,Magenta,Summer,3.6,Yes,Yes,24,PayPal,Annually
1598,43,Male,21,Mississippi,XL,Maroon,Winter,2.6,No,Yes,34,Bank Transfer,Quarterly
4916,33,Other,1185.76,Phoenix,,Blue,Autumn,2,No,No,18,PayPal,Weekly
4904,20,Female,,New York,XL,Black,Summer,3,No,No,29,PayPal,Weekly
2356,22,Male,35,Tennessee,S,Purple,Winter,4.1,No,No,12,Cash,Monthly
1587,25,Male,77,Oklahoma,M,Purple,Fall,4,No,Yes,21,Bank Transfer,Weekly
2392,42,Male,74,Michigan,M,Black,Winter,4.6,No,No,31,Bank Transfer,Quarterly
3698,55,Female,66,Pennsylvania,L,Pink,Winter,3,No,No,39,Cash,Weekly
46,50,Male,21,Tennessee,XL,Indigo,Fall,2.9,Yes,Yes,25,PayPal,Annually
743,64,Male,39,Nevada,M,Charcoal,Summer,3.1,Yes,Yes,21,Debit Card,Quarterly
4613,36,Male,1186.54,Los Angeles,S,Blue,Summer,,No,No,39,Debit Card,Quarterly
4752,47,Male,1365.82,Chicago,,Red,Winter,2,Yes,No,,Debit Card,Weekly
1718,29,Male,50,Hawaii,L,Orange,Summer,2.9,No,No,16,Debit Card,Bi-Weekly
4657,27,Female,,New York,S,White,Summer,3,No,No,,PayPal,Weekly
1903,31,Male,22,New Mexico,S,Olive,Spring,5,No,No,21,Venmo,Monthly
1986,23,Male,97,Tennessee,M,Gold,Spring,3.9,No,No,6,Credit Card,Fortnightly
4308,69,Female,,Houston,,White,Winter,,No,Yes,,PayPal,Weekly
179,61,Male,43,Idaho,L,Lavender,Fall,4.3,Yes,Yes,21,PayPal,Quarterly
3608,50,Female,93,New Mexico,L,Charcoal,Fall,3.3,No,No,20,Venmo,Bi-Weekly
3065,22,Female,76,Idaho,S,Cyan,Winter,3.6,No,No,49,Bank Transfer,Quarterly
2049,45,Male,64,Michigan,XL,Pink,Winter,3.9,No,No,35,Bank Transfer,Quarterly
5000,50,Female,238.66,Los Angeles,L,Green,Summer,,No,Yes,,PayPal,Quarterly
260,32,Male,57,Louisiana,M,Gold,Fall,2.9,Yes,Yes,13,Debit Card,Annually
4063,54,Female,134.5,Chicago,S,Red,Autumn,1,No,Yes,0,Debit Card,Quarterly
1607,55,Male,21,Kansas,S,White,Spring,4.3,No,Yes,4,PayPal,Fortnightly
2747,39,Female,25,Ohio,M,Orange,Fall,3.7,No,No,21,PayPal,Every 3 Months
1223,58,Male,69,Indiana,L,Magenta,Fall,3.4,No,Yes,27,Bank Transfer,Annually
1665,19,Male,53,Minnesota,M,Purple,Spring,5,No,Yes,35,PayPal,Weekly
1096,19,Male,34,Tennessee,S,Peach,Summer,3,No,Yes,30,Bank Transfer,Quarterly
2944,29,Female,44,Virginia,M,Orange,Spring,3.4,No,No,37,Credit Card,Monthly
819,59,Male,91,Idaho,M,Peach,Winter,4.9,Yes,Yes,34,Debit Card,Monthly
3593,61,Female,82,New Jersey,L,Lavender,Spring,4.4,No,No,18,Venmo,Fortnightly
1514,22,Male,35,Texas,M,Red,Spring,4.1,No,Yes,27,Cash,Monthly
887,19,Male,54,Utah,S,Brown,Summer,3.6,Yes,Yes,48,Bank Transfer,Monthly
908,32,Male,43,Missouri,L,Cyan,Winter,4.4,Yes,Yes,34,Credit Card,Bi-Weekly
3871,61,Female,46,Ohio,L,Lavender,Fall,3.2,No,No,19,Cash,Every 3 Months
3211,30,Female,67,Nevada,M,Magenta,Summer,2.9,No,No,43,Venmo,Bi-Weekly
719,22,Male,22,Florida,M,Peach,Summer,4.6,Yes,Yes,25,Bank Transfer,Annually
4465,60,Female,39.78,Houston,,Green,Summer,,No,No,,PayPal,Quarterly
2784,19,Female,38,Virginia,M,Silver,Spring,4.5,No,No,26,Credit Card,Quarterly
4200,68,Other,1138.62,Chicago,XL,White,Winter,5,Yes,Yes,,Debit Card,Weekly
3612,63,Female,82,Washington,M,Silver,Spring,2.9,No,No,30,Credit Card,Annually
2975,57,Female,99,Tennessee,XL,Peach,Summer,4.1,No,No,34,Credit Card,Weekly
2072,69,Male,100,South Carolina,S,Yellow,Fall,4.8,No,No,37,PayPal,Quarterly
2743,27,Female,86,Texas,M,Black,Spring,3.9,No,No,47,Debit Card,Annually
4254,59,Other,888.11,New York,XL,White,Winter,3,Yes,No,13,Credit Card,Quarterly
1765,61,Male,56,Delaware,M,Charcoal,Summer,3,No,No,34,Venmo,Quarterly
273,48,Male,26,Oregon,M,Beige,Summer,4.4,Yes,Yes,37,Debit Card,Bi-Weekly
5018,39,Other,1384.92,New York,L,Blue,Winter,,Yes,Yes,,Debit Card,Monthly
1243,56,Male,27,Nevada,M,Lavender,Summer,4,No,Yes,15,Bank Transfer,Quarterly
4467,25,Female,130.8,Houston,S,Green,Winter,5,Yes,Yes,,Credit Card,Monthly
3287,45,Female,67,Illinois,L,Pink,Winter,5,No,No,4,Venmo,Fortnightly
3777,19,Female,25,Alaska,L,Olive,Spring,4.1,No,No,10,Credit Card,Fortnightly
832,66,Male,63,Washington,M,Red,Summer,4.3,Yes,Yes,47,Cash,Every 3 Months
2891,39,Female,55,North Dakota,M,Violet,Winter,3.7,No,No,23,Credit Card,Monthly
1003,55,Male,59,North Dakota,M,White,Spring,3.5,Yes,Yes,3,Bank Transfer,Bi-Weekly
4675,70,Female,,New York,XL,Black,Spring,,No,No,,Debit Card,Monthly
4750,38,Other,34.72,Los Angeles,,Green,Summer,2,Yes,Yes,41,Credit Card,Weekly
2330,49,Male,97,Nebraska,S,Teal,Spring,4.8,No,No,42,Bank Transfer,Annually
1699,25,Male,41,Iowa,XL,Turquoise,Winter,4.8,No,No,46,Bank Transfer,Quarterly
227,29,Male,74,Texas,L,Violet,Spring,3.3,Yes,Yes,5,PayPal,Monthly
1533,68,Male,46,Wisconsin,S,Silver,Winter,4.4,No,Yes,5,PayPal,Every 3 Months
2095,53,Male,25,South Carolina,M,Indigo,Spring,3.4,No,No,19,Venmo,Annually
2094,21,Male,91,Washington,M,Maroon,Spring,4.2,No,No,4,Debit Card,Annually
3741,42,Female,96,Virginia,M,Silver,Summer,2.6,No,No,26,Debit Card,Bi-Weekly
3304,20,Female,60,Mississippi,S,Turquoise,Summer,3.4,No,No,4,Credit Card,Fortnightly
534,57,Male,60,North Carolina,L,Pink,Spring,4.5,Yes,Yes,17,Debit Card,Weekly
2736,46,Female,29,California,M,Yellow,Spring,3,No,No,2,PayPal,Bi-Weekly
1037,68,Male,47,Hawaii,M,Yellow,Fall,3.7,Yes,Yes,13,Bank Transfer,Monthly
2660,35,Female,35,Kansas,L,Gray,Summer,4.4,No,No,46,Credit Card,Fortnightly
1325,39,Male,77,Indiana,S,Orange,Summer,3.8,No,Yes,11,Credit Card,Fortnightly
4446,50,Other,,Los Angeles,S,Black,Winter,,Yes,No,30,PayPal,Weekly
1234,46,Male,73,Utah,L,Beige,Winter,3.5,No,Yes,40,Venmo,Every 3 Months
477,21,Male,90,Connecticut,M,Magenta,Spring,3.5,Yes,Yes,2,Debit Card,Fortnightly
188,19,Male,94,Georgia,S,Purple,Spring,3.3,Yes,Yes,1,Bank Transfer,Bi-Weekly
3727,47,Female,85,Idaho,XL,Orange,Fall,4.3,No,No,36,Debit Card,Every 3 Months
471,50,Male,63,Minnesota,L,Teal,Summer,4.6,Yes,Yes,6,Cash,Every 3 Months
2867,54,Female,75,Connecticut,S,Violet,Summer,3.1,No,No,19,Cash,Annually
4592,57,Female,584.16,New York,M,Blue,Autumn,5,No,Yes,49,Debit Card,Quarterly
4902,29,Other,398.16,New York,XL,Red,Spring,,Yes,Yes,,Credit Card,Quarterly
51,49,Male,28,Maryland,M,Red,Spring,,Yes,Yes,39,Debit Card,Bi-Weekly
4458,66,Female,,Phoenix,M,Red,Spring,,Yes,Yes,,PayPal,Monthly
659,62,Male,37,Louisiana,S,White,Fall,4.9,Yes,Yes,20,Venmo,Weekly
2932,36,Female,31,Alabama,M,Magenta,Fall,4.5,No,No,49,Credit Card,Bi-Weekly
4848,48,Male,1238.3,Chicago,,Red,Summer,,Yes,Yes,,Credit Card,Weekly
4786,47,Female,532.19,Los Angeles,,White,Spring,5,No,Yes,,Debit Card,Quarterly
286,29,Male,39,Kentucky,XL,Yellow,Summer,4.8,Yes,Yes,3,Debit Card,Bi-Weekly
1865,19,Male,72,Wyoming,S,Cyan,Fall,3.2,No,No,21,Venmo,Quarterly
1254,39,Male,23,Montana,XL,Red,Winter,4.9,No,Yes,49,PayPal,Annually
2529,52,Male,47,Alabama,S,Peach,Fall,4.7,No,No,31,Debit Card,Monthly
4800,30,Male,1404.42,New York,,Red,Winter,,No,No,,Debit Card,Monthly
4787,23,Other,1380.02,Houston,M,Green,Spring,,Yes,No,,PayPal,Quarterly
2334,33,Male,77,Kansas,M,Beige,Spring,3.8,No,No,1,PayPal,Every 3 Months
4084,60,Other,1100.8,Chicago,XL,Blue,Autumn,3,Yes,No,,Cash,Quarterly
3281,45,Female,57,New York,L,Red,Winter,2.7,No,No,5,PayPal,Monthly
382,66,Male,25,Maine,L,Lavender,Winter,3.4,Yes,Yes,3,Credit Card,Every 3 Months
925,52,Male,78,Kansas,XL,Beige,Winter,3.1,Yes,Yes,37,Cash,Quarterly
4226,41,Female,1472.22,Chicago,L,Green,Spring,,No,Yes,,Debit Card,Monthly
2852,58,Female,73,Nevada,L,Teal,Summer,3,No,No,42,Debit Card,Monthly
3155,27,Female,55,Connecticut,M,Gold,Winter,4.4,No,No,32,Cash,Quarterly
764,61,Male,50,North Carolina,M,Brown,Spring,2.9,Yes,Yes,6,Credit Card,Monthly
1069,55,Male,94,Wyoming,M,Olive,Fall,2.5,No,Yes,47,Credit Card,Weekly
3471,19,Female,69,West Virginia,S,Olive,Summer,4.5,No,No,31,Cash,Bi-Weekly
2940,32,Female,46,Kentucky,M,Beige,Winter,4.3,No,No,34,Venmo,Weekly
3139,47,Female,95,Kentucky,L,Gray,Fall,4.6,No,No,40,Cash,Every 3 Months
852,35,Male,86,Massachusetts,M,Red,Summer,2.9,Yes,Yes,19,Debit Card,Monthly
1909,18,Male,71,Georgia,XL,Charcoal,Winter,2.7,No,No,19,Debit Card,Bi-Weekly
3784,39,Female,66,Maine,XL,Orange,Summer,3.2,No,No,17,Debit Card,Fortnightly
2753,48,Female,64,Colorado,S,Peach,Winter,4,No,No,30,Venmo,Bi-Weekly
1487,25,Male,73,Idaho,S,Yellow,Spring,5,No,Yes,23,Venmo,Every 3 Months
694,46,Male,52,Vermont,L,Turquoise,Spring,3.1,Yes,Yes,30,Cash,Every 3 Months
4740,31,Female,944.84,Phoenix,,Blue,Winter,,Yes,Yes,,Debit Card,Monthly
2949,61,Female,83,Vermont,M,Violet,Winter,3.1,No,No,38,Debit Card,Bi-Weekly
896,40,Male,69,Mississippi,XL,Olive,Spring,4.7,Yes,Yes,33,Debit Card,Quarterly
3679,56,Female,45,Texas,S,Beige,Fall,3.5,No,No,29,Bank Transfer,Fortnightly
2196,58,Male,62,New York,M,Brown,Fall,3.7,No,No,2,Cash,Monthly
3080,48,Female,31,Wyoming,M,Maroon,Fall,4,No,No,4,Bank Transfer,Annually
667,35,Male,26,Colorado,L,Turquoise,Winter,3.1,Yes,Yes,30,Debit Card,Quarterly
4210,44,Male,797.32,Phoenix,S,Black,Spring,,Yes,Yes,,PayPal,Weekly
3111,19,Female,46,Texas,L,Lavender,Fall,4.6,No,No,2,Bank Transfer,Bi-Weekly
4461,57,Female,681.68,Chicago,,Black,Winter,4,Yes,Yes,21,Debit Card,Monthly
209,57,Male,38,Wisconsin,M,Gold,Spring,4.1,Yes,Yes,17,Credit Card,Monthly
4139,55,Male,,Houston,L,Black,Spring,1,No,Yes,,Credit Card,Weekly
2200,39,Male,47,North Carolina,M,Maroon,Summer,4.9,No,No,40,Debit Card,Monthly
190,36,Male,82,West Virginia,M,Maroon,Fall,4.4,Yes,Yes,4,Credit Card,Weekly
4370,46,Other,1407.1,New York,,White,Winter,,Yes,No,12,Cash,Monthly
4569,61,Other,,Chicago,,Red,Spring,2,No,Yes,,PayPal,Quarterly
22,31,Male,62,North Carolina,M,Charcoal,Winter,4.1,Yes,Yes,22,Debit Card,Quarterly
3600,37,Female,34,Kansas,S,Peach,Spring,4.6,No,No,4,Cash,Weekly
1966,67,Male,90,Indiana,M,White,Fall,4.9,No,No,25,Debit Card,Quarterly
1091,38,Male,58,Connecticut,M,Violet,Spring,4.2,No,Yes,27,Cash,Fortnightly
4387,61,Other,58.31,Chicago,L,Green,Spring,4,Yes,No,,Credit Card,Quarterly
2642,25,Male,60,Vermont,XL,Olive,Winter,2.7,No,No,20,Bank Transfer,Every 3 Months
3414,34,Female,90,Delaware,XL,Black,Winter,2.5,No,No,16,PayPal,Bi-Weekly
2839,51,Female,50,Maine,M,Blue,Fall,3.7,No,No,2,Bank Transfer,Weekly
900,65,Male,58,Rhode Island,M,Peach,Summer,4,Yes,Yes,20,PayPal,Annually
2483,69,Male,87,Arizona,S,Peach,Winter,4.8,No,No,46,Credit Card,Every 3 Months
2454,21,Male,95,Iowa,XL,Cyan,Spring,4.6,No,No,13,Cash,Annually
4540,49,Female,446.02,Houston,M,Green,Spring,,No,Yes,15,Debit Card,Quarterly
703,18,Male,71,Montana,M,White,Winter,3.4,Yes,Yes,1,Cash,Weekly
4877,31,Female,,Phoenix,L,Black,Autumn,1,No,Yes,13,Credit Card,Quarterly
1988,69,Male,23,Vermont,XL,White,Summer,3.4,No,No,4,Cash,Quarterly
2615,18,Male,65,North Dakota,M,Turquoise,Spring,4.2,No,No,36,Bank Transfer,Fortnightly
1522,29,Male,59,Washington,M,White,Summer,2.7,No,Yes,50,Bank Transfer,Weekly
75,49,Male,58,Indiana,L,Violet,Spring,4.5,Yes,Yes,3,Cash,Monthly
3665,63,Female,68,Missouri,M,Turquoise,Fall,4.4,No,No,1,Debit Card,Fortnightly
4301,59,Male,862.98,Phoenix,S,Blue,Autumn,,No,Yes,12,Cash,Monthly
1683,65,Male,97,New York,M,Yellow,Fall,4.9,No,No,37,Credit Card,Bi-Weekly
2011,24,Male,21,Texas,M,Maroon,Summer,4.4,No,No,3,Debit Card,Bi-Weekly
3043,53,Female,27,South Dakota,L,Turquoise,Winter,2.9,No,No,14,PayPal,Every 3 Months
2282,28,Male,27,Kansas,XL,Maroon,Summer,3,No,No,41,Bank Transfer,Annually
4279,42,Other,,Houston,XL,Red,Spring,1,No,No,5,Credit Card,Weekly
3311,45,Female,27,Iowa,M,Pink,Winter,3.6,No,No,12,PayPal,Fortnightly
185,32,Male,33,Hawaii,L,Cyan,Spring,3,Yes,Yes,40,Cash,Fortnightly
4665,66,Female,,Los Angeles,,White,Winter,,Yes,Yes,,Credit Card,Monthly
1246,42,Male,31,New York,M,Violet,Fall,3.4,No,Yes,30,Bank Transfer,Weekly
4285,18,Female,,Houston,M,Red,Winter,4,Yes,No,6,PayPal,Monthly
1602,65,Male,59,Indiana,XL,Red,Spring,2.9,No,Yes,33,Credit Card,Monthly
333,19,Male,86,New York,M,Maroon,Winter,2.8,Yes,Yes,5,Credit Card,Monthly
3621,60,Female,82,Louisiana,M,Turquoise,Summer,2.9,No,No,28,Credit Card,Fortnightly
2064,61,Male,86,Indiana,M,Cyan,Fall,2.9,No,No,32,Cash,Monthly
4082,18,Male,61.43,Los Angeles,M,Black,Winter,,Yes,Yes,10,Credit Card,Weekly
963,29,Male,64,Michigan,L,Green,Spring,4.4,Yes,Yes,26,Debit Card,Fortnightly
4312,35,Other,436.94,Los Angeles,,Red,Summer,1,Yes,No,9,Cash,Weekly
3755,46,Female,41,Nebraska,M,Turquoise,Summer,4.4,No,No,10,Cash,Every 3 Months
4773,68,Other,,Phoenix,,White,Autumn,,Yes,No,28,Debit Card,Weekly
4605,20,Male,,New York,M,Red,Winter,3,No,No,36,Debit Card,Quarterly
3363,50,Female,61,Tennessee,M,Gray,Summer,3,No,No,48,Venmo,Fortnightly
3248,53,Female,91,Arkansas,M,Teal,Summer,3.7,No,No,12,PayPal,Fortnightly
1469,42,Male,39,Arkansas,S,Silver,Fall,3.9,No,Yes,46,Cash,Fortnightly
109,70,Male,79,Montana,L,Purple,Spring,3.4,Yes,Yes,32,Bank Transfer,Bi-Weekly
3070,62,Female,73,Delaware,L,Magenta,Spring,4.6,No,No,17,Debit Card,Quarterly
4861,30,Other,1095.05,Phoenix,XL,Black,Autumn,,Yes,Yes,16,Cash,Quarterly
2536,47,Male,80,Vermont,S,Purple,Winter,3.9,No,No,39,Bank Transfer,Fortnightly
4091,44,Other,517.7,Houston,S,Red,Spring,,Yes,No,,Credit Card,Quarterly
386,67,Male,93,West Virginia,S,Yellow,Fall,2.7,Yes,Yes,12,Credit Card,Bi-Weekly
4962,44,Other,,Los Angeles,L,Black,Winter,,No,Yes,28,PayPal,Quarterly
4745,66,Male,367.18,Houston,,Blue,Autumn,1,Yes,Yes,,Cash,Weekly
5008,63,Other,,Los Angeles,,Blue,Autumn,2,No,Yes,,Debit Card,Monthly
1267,20,Male,31,North Dakota,M,Peach,Fall,4,No,Yes,14,Debit Card,Every 3 Months
4202,65,Male,,Los Angeles,,White,Winter,,No,Yes,42,Cash,Monthly
790,33,Male,84,Idaho,S,Purple,Fall,2.7,Yes,Yes,4,Credit Card,Bi-Weekly
898,29,Male,91,Illinois,M,Gray,Spring,3.4,Yes,Yes,46,Venmo,Weekly
3577,29,Female,24,Maine,L,Yellow,Spring,3,No,No,12,Venmo,Bi-Weekly
1523,38,Male,72,Tennessee,L,Yellow,Spring,4.8,No,Yes,5,Debit Card,Monthly
1727,57,Male,28,Indiana,S,Olive,Summer,2.8,No,No,45,Debit Card,Weekly
2472,30,Male,83,Oklahoma,M,Gray,Spring,4.3,No,No,1,Cash,Annually
4746,60,Other,1223.07,New York,XL,White,Spring,5,No,Yes,,Credit Card,Weekly
2449,54,Male,25,Tennessee,S,Violet,Fall,3,No,No,38,PayPal,Bi-Weekly
645,68,Male,93,Louisiana,S,Blue,Summer,4.3,Yes,Yes,37,Cash,Weekly
4291,21,Female,351.36,Houston,,White,Winter,4,Yes,No,43,Credit Card,Quarterly
1440,25,Male,48,New Mexico,M,Magenta,Summer,4.8,No,Yes,25,Cash,Fortnightly
1022,55,Male,51,Massachusetts,S,Lavender,Winter,4.9,Yes,Yes,39,PayPal,Weekly
2785,33,Female,70,Idaho,M,Black,Winter,3.1,No,No,12,PayPal,Every 3 Months
2349,54,Male,84,Maine,M,Orange,Spring,4.9,No,No,16,PayPal,Every 3 Months
487,38,Male,63,New Mexico,M,Charcoal,Fall,2.8,Yes,Yes,37,Venmo,Every 3 Months
1928,40,Male,29,Florida,M,Pink,Summer,2.9,No,No,8,Cash,Every 3 Months
904,44,Male,45,Washington,M,Blue,Winter,3.3,Yes,Yes,3,PayPal,Quarterly
5031,69,Other,720.16,Los Angeles,S,Blue,Autumn,5,No,Yes,,Cash,Quarterly
1118,25,Male,77,California,L,Lavender,Spring,4.5,No,Yes,24,Credit Card,Monthly
1221,67,Male,64,Kentucky,M,Green,Winter,,No,Yes,36,Bank Transfer,Quarterly
366,55,Male,88,West Virginia,XL,Gray,Summer,3.7,Yes,Yes,50,PayPal,Quarterly
1767,60,Male,54,Alaska,S,Cyan,Winter,4.3,No,No,27,Cash,Bi-Weekly
3598,29,Female,71,New Mexico,M,Maroon,Summer,3.1,No,No,18,Bank Transfer,Quarterly
2250,42,Male,45,Wyoming,XL,Indigo,Spring,4.3,No,No,29,Debit Card,Weekly
769,64,Male,95,Illinois,XL,Red,Spring,2.6,Yes,Yes,45,Venmo,Weekly
3378,37,Female,32,Kentucky,M,Yellow,Winter,4.6,No,No,18,PayPal,Fortnightly
2765,63,Female,41,Arizona,XL,White,Spring,2.6,No,No,2,Debit Card,Weekly
626,49,Male,79,Delaware,M,Red,Fall,4,Yes,Yes,1,Venmo,Weekly
4596,42,Other,1085.96,Phoenix,L,White,Winter,4,Yes,No,,Debit Card,Weekly
4046,57,Female,216.55,Phoenix,XL,Black,Winter,4,Yes,Yes,21,Debit Card,Weekly
3885,47,Female,29,Maryland,M,Brown,Fall,4.9,No,No,3,PayPal,Weekly
4184,55,Male,1016.09,New York,,Green,Spring,4,No,No,,PayPal,Weekly
103,51,Male,67,Oklahoma,L,Violet,Winter,4.8,Yes,Yes,35,Credit Card,Quarterly
3078,60,Female,88,Illinois,S,Red,Spring,3,No,No,33,Debit Card,Bi-Weekly
3607,41,Female,90,Minnesota,XL,Purple,Fall,4.8,No,No,41,Venmo,Annually
3795,44,Female,82,South Dakota,M,Violet,Summer,3.6,No,No,27,Venmo,Weekly
2352,38,Male,50,New Hampshire,S,Cyan,Fall,4.9,No,No,25,PayPal,Bi-Weekly
3733,36,Female,92,Indiana,L,Pink,Spring,3.3,No,No,28,PayPal,Annually
636,27,Male,59,South Carolina,M,Brown,Fall,4.3,Yes,Yes,28,Cash,Quarterly
3435,31,Female,72,Ohio,S,Orange,Summer,3.3,No,No,6,Venmo,Fortnightly
3316,48,Female,68,Kentucky,S,Gold,Summer,2.9,No,No,4,PayPal,Every 3 Months
3233,45,Female,34,Massachusetts,M,White,Spring,4,No,No,19,Bank Transfer,Monthly
1790,52,Male,34,Arizona,L,Peach,Spring,3,No,No,43,Debit Card,Quarterly
4539,23,Other,,Los Angeles,S,Red,Winter,,Yes,No,46,Debit Card,Monthly
2029,29,Male,84,Ohio,XL,Purple,Fall,3.7,No,No,10,Venmo,Bi-Weekly
1808,34,Male,46,Vermont,L,Gold,Summer,3.5,No,No,37,Venmo,Fortnightly
4386,39,Other,,Phoenix,S,Black,Spring,,No,No,21,Credit Card,Quarterly
337,36,Male,81,Rhode Island,S,Orange,Fall,4.4,Yes,Yes,16,PayPal,Annually
625,55,Male,87,South Carolina,XL,Pink,Fall,3.4,Yes,Yes,21,PayPal,Annually
3372,49,Female,99,Colorado,S,Turquoise,Winter,4,No,No,28,PayPal,Annually
902,60,Male,68,Missouri,L,Violet,Summer,4.7,Yes,Yes,34,Cash,Monthly
327,62,Male,41,New Jersey,M,White,Fall,3.2,Yes,Yes,48,Bank Transfer,Weekly
216,62,Male,64,New Jersey,S,Orange,Spring,2.8,Yes,Yes,24,PayPal,Bi-Weekly
3744,62,Female,28,Idaho,L,Cyan,Fall,3.6,No,No,36,Debit Card,Quarterly
4610,44,Female,,Chicago,S,Blue,Autumn,,Yes,No,,PayPal,Quarterly
2030,25,Male,23,Montana,M,Pink,Spring,4.6,No,No,40,PayPal,Quarterly
3064,26,Female,43,Connecticut,L,Brown,Winter,3.9,No,No,24,Credit Card,Fortnightly
2597,63,Male,78,Louisiana,L,Black,Spring,3,No,No,35,Credit Card,Monthly
2369,29,Male,38,New Jersey,M,Lavender,Summer,3.3,No,No,6,Debit Card,Every 3 Months
1913,29,Male,56,Colorado,S,Charcoal,Winter,3.4,No,No,5,Credit Card,Bi-Weekly
3171,65,Female,41,Rhode Island,XL,Charcoal,Spring,4.4,No,No,10,Credit Card,Fortnightly
3209,61,Female,30,Indiana,L,Indigo,Winter,3.3,No,No,42,PayPal,Weekly
43,20,Male,100,Tennessee,M,Beige,Spring,4.1,Yes,Yes,15,PayPal,Annually
52,59,Male,59,Vermont,XL,Gray,Winter,4.7,Yes,Yes,7,Credit Card,Quarterly
2635,26,Male,58,North Carolina,S,Black,Summer,3.2,No,No,20,PayPal,Every 3 Months
3267,49,Female,74,Alabama,S,Gray,Winter,4.2,No,No,33,Bank Transfer,Weekly
1965,40,Male,51,West Virginia,S,Cyan,Summer,4.6,No,No,50,Debit Card,Monthly
1275,54,Male,73,Missouri,M,Olive,Spring,3.1,No,Yes,37,PayPal,Quarterly
2748,18,Female,62,West Virginia,M,Teal,Winter,3.1,No,No,21,Credit Card,Every 3 Months
710,49,Male,79,Massachusetts,L,Charcoal,Summer,4.6,Yes,Yes,23,Debit Card,Monthly
2577,20,Male,40,New Hampshire,M,Silver,Winter,4.2,No,No,19,Debit Card,Quarterly
4430,52,Female,1115.05,Los Angeles,S,Blue,Autumn,4,No,No,35,Credit Card,Monthly
1120,34,Male,36,Louisiana,M,Indigo,Spring,3.1,No,Yes,36,Credit Card,Weekly
1920,34,Male,56,Virginia,M,Olive,Summer,3.1,No,No,20,PayPal,Bi-Weekly
283,21,Male,94,Minnesota,M,Teal,Summer,3,Yes,Yes,9,Cash,Monthly
4262,23,Male,,New York,L,Green,Autumn,4,Yes,Yes,29,Debit Card,Monthly
498,43,Male,39,Oklahoma,S,Silver,Winter,4.6,Yes,Yes,31,Cash,Weekly
532,50,Male,51,Vermont,L,Purple,Fall,3.4,Yes,Yes,42,Cash,Weekly
1152,41,Male,86,Ohio,M,Gray,Spring,,No,Yes,24,Credit Card,Weekly
1360,27,Male,68,North Carolina,S,Cyan,Winter,4.3,No,Yes,26,Bank Transfer,Fortnightly
1156,67,Male,53,Tennessee,S,Red,Fall,2.6,No,Yes,47,PayPal,Quarterly
4946,66,Other,,Chicago,,Red,Autumn,,Yes,No,4,Debit Card,Weekly
2329,45,Male,36,North Dakota,M,Maroon,Fall,2.6,No,No,29,Venmo,Bi-Weekly
1662,64,Male,86,Iowa,S,Beige,Summer,2.7,No,Yes,21,Debit Card,Quarterly
